<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.29	1.08555	1.08588	1.07994	1.08003	33542	0	0
2024.05.30	1.08003	1.08451	1.07885	1.08313	35848	0	0
2024.05.31	1.08309	1.08822	1.08112	1.08474	38906	0	0
2024.06.03	1.08500	1.09039	1.08278	1.09036	37488	0	0
2024.06.04	1.09029	1.09160	1.08593	1.08785	40693	0	0
2024.06.05	1.08781	1.08917	1.08544	1.08678	33307	0	0
2024.06.06	1.08677	1.09020	1.08622	1.08870	33441	0	0
2024.06.07	1.08857	1.09019	1.07992	1.07994	39246	0	0
2024.06.10	1.07740	1.07816	1.07327	1.07644	34550	0	0
2024.06.11	1.07643	1.07735	1.07196	1.07396	34599	0	0
2024.06.12	1.07365	1.08523	1.07330	1.08081	41931	0	0
2024.06.13	1.08081	1.08165	1.07330	1.07363	38194	0	0
2024.06.14	1.07358	1.07449	1.06676	1.07018	42292	0	0
2024.06.17	1.07035	1.07378	1.06863	1.07326	36932	0	0
2024.06.18	1.07336	1.07614	1.07099	1.07393	37702	0	0
2024.06.19	1.07393	1.07533	1.07248	1.07416	24414	0	0
2024.06.20	1.07419	1.07488	1.07009	1.07011	35294	0	0
2024.06.21	1.07012	1.07205	1.06710	1.06915	35880	0	0
2024.06.24	1.06850	1.07464	1.06835	1.07313	32499	0	0
2024.06.25	1.07314	1.07442	1.06908	1.07132	30817	0	0
2024.06.26	1.07116	1.07179	1.06659	1.06797	33720	0	0
2024.06.27	1.06787	1.07264	1.06740	1.07032	34481	0	0
2024.06.28	1.06999	1.07248	1.06853	1.07116	38432	0	0
2024.07.01	1.07450	1.07762	1.07197	1.07397	38290	0	0
2024.07.02	1.07384	1.07417	1.07120	1.07202	13018	0	0
2024.07.03	1.07444	1.08168	1.07360	1.07810	30939	0	0
2024.07.04	1.07804	1.08138	1.07778	1.08100	22237	0	0
2024.07.05	1.08089	1.08425	1.08026	1.08397	32949	0	0
2024.07.08	1.08020	1.08449	1.08002	1.08232	33432	0	0
2024.07.09	1.08223	1.08333	1.08055	1.08131	30378	0	0
2024.07.10	1.08115	1.08299	1.08092	1.08296	28761	0	0
2024.07.11	1.08284	1.08995	1.08249	1.08677	37399	0	0
2024.07.12	1.08676	1.09113	1.08598	1.09055	37757	0	0
2024.07.15	1.08860	1.09222	1.08818	1.08937	37366	0	0
2024.07.16	1.08884	1.09055	1.08715	1.08987	34217	0	0
2024.07.17	1.08968	1.09480	1.08950	1.09388	39459	0	0
2024.07.18	1.09380	1.09410	1.08936	1.08959	38237	0	0
2024.07.19	1.08955	1.09017	1.08754	1.08839	37554	0	0
2024.07.22	1.08880	1.09025	1.08731	1.08902	34953	0	0
2024.07.23	1.08887	1.08967	1.08437	1.08530	33815	0	0
2024.07.24	1.08514	1.08665	1.08257	1.08393	37830	0	0
2024.07.25	1.08392	1.08699	1.08282	1.08446	45357	0	0
2024.07.26	1.08448	1.08682	1.08421	1.08552	34860	0	0
2024.07.29	1.08570	1.08698	1.08026	1.08206	33114	0	0
2024.07.30	1.08198	1.08356	1.07984	1.08141	35053	0	0
2024.07.31	1.08140	1.08493	1.08018	1.08247	46488	0	0
2024.08.01	1.08238	1.08352	1.07773	1.07909	45718	0	0
2024.08.02	1.07905	1.09265	1.07816	1.09102	53114	0	0
2024.08.05	1.09221	1.10084	1.08925	1.09504	77556	0	0
2024.08.06	1.09512	1.09630	1.09036	1.09284	61003	0	0
2024.08.07	1.09303	1.09366	1.09054	1.09203	50149	0	0
2024.08.08	1.09203	1.09450	1.08813	1.09177	45670	0	0
2024.08.09	1.09177	1.09312	1.09090	1.09151	33649	0	0
2024.08.12	1.09146	1.09393	1.09100	1.09305	29494	0	1
2024.08.13	1.09292	1.09996	1.09136	1.09919	32423	0	1
2024.08.14	1.09900	1.10471	1.09793	1.10112	33950	0	1
2024.08.15	1.10109	1.10154	1.09493	1.09712	30373	0	1
2024.08.16	1.09709	1.10293	1.09662	1.10271	28288	0	3
2024.08.19	1.10268	1.10861	1.10220	1.10841	32211	0	3
2024.08.20	1.10833	1.11301	1.10717	1.11280	33368	0	1
2024.08.21	1.11270	1.11739	1.10995	1.11486	37018	0	2
2024.08.22	1.11479	1.11653	1.10979	1.11112	34204	0	1
2024.08.23	1.11087	1.12009	1.11036	1.11921	36513	0	3
2024.08.26	1.11880	1.12014	1.11500	1.11601	35873	0	3
2024.08.27	1.11596	1.11904	1.11503	1.11828	32990	0	3
2024.08.28	1.11826	1.11851	1.11047	1.11189	36344	0	2
2024.08.29	1.11180	1.11397	1.10555	1.10762	38208	0	3
2024.08.30	1.10765	1.10948	1.10434	1.10465	36403	0	3
2024.09.02	1.10461	1.10773	1.10418	1.10701	23546	0	2
2024.09.03	1.10692	1.10726	1.10262	1.10422	37545	0	1
2024.09.04	1.10426	1.10951	1.10310	1.10815	37351	0	2
2024.09.05	1.10808	1.11195	1.10746	1.11092	39191	0	1
2024.09.06	1.11090	1.11543	1.10655	1.10850	46100	0	0
2024.09.09	1.10793	1.10909	1.10326	1.10332	38676	0	1
2024.09.10	1.10334	1.10496	1.10150	1.10186	32063	0	0
2024.09.11	1.10184	1.10546	1.10018	1.10114	40252	0	3
2024.09.12	1.10100	1.10749	1.10054	1.10737	35670	0	0
2024.09.13	1.10734	1.11016	1.10684	1.10753	35555	0	2
2024.09.16	1.10755	1.11375	1.10743	1.11316	32506	0	1
2024.09.17	1.11312	1.11461	1.11103	1.11124	37251	0	0
2024.09.18	1.11116	1.11890	1.10966	1.11176	40980	0	1
2024.09.19	1.11174	1.11786	1.10684	1.11605	49376	0	2
2024.09.20	1.11613	1.11817	1.11359	1.11629	41056	0	3
2024.09.23	1.11615	1.11671	1.10831	1.11099	40198	0	1
2024.09.24	1.11152	1.11807	1.11030	1.11785	38680	0	0
2024.09.25	1.11765	1.12140	1.11214	1.11321	38325	0	0
2024.09.26	1.11306	1.11890	1.11257	1.11756	41201	0	0
2024.09.27	1.11746	1.12028	1.11247	1.11629	44981	0	3
2024.09.30	1.11600	1.12087	1.11136	1.11341	42538	0	3
2024.10.01	1.11334	1.11439	1.10457	1.10669	44188	0	0
2024.10.02	1.10628	1.10827	1.10326	1.10432	38465	0	2
2024.10.03	1.10429	1.10491	1.10080	1.10306	40294	0	1
2024.10.04	1.10334	1.10396	1.09512	1.09737	38964	0	0
2024.10.07	1.09633	1.09867	1.09541	1.09739	39848	0	1
2024.10.08	1.09743	1.09970	1.09581	1.09721	36375	0	0
2024.10.09	1.09770	1.09809	1.09360	1.09372	34077	0	0
2024.10.10	1.09379	1.09548	1.09000	1.09346	39054	0	0
2024.10.11	1.09249	1.09537	1.09095	1.09362	29090	0	0
2024.10.14	1.09300	1.09365	1.08879	1.09081	27823	0	0
2024.10.15	1.09045	1.09165	1.08817	1.08907	32951	0	0
2024.10.16	1.08890	1.09013	1.08533	1.08605	29788	0	0
2024.10.17	1.08556	1.08754	1.08109	1.08300	34606	0	0
2024.10.18	1.08302	1.08694	1.08252	1.08666	29728	0	0
2024.10.21	1.08610	1.08717	1.08109	1.08147	28407	0	0
2024.10.22	1.08128	1.08380	1.07925	1.07988	29272	0	0
2024.10.23	1.07992	1.08065	1.07611	1.07811	30687	0	0
2024.10.24	1.07808	1.08297	1.07706	1.08266	32503	0	0
2024.10.25	1.08271	1.08391	1.07930	1.07952	29319	0	0
2024.10.28	1.07937	1.08275	1.07819	1.08135	31281	0	0
2024.10.29	1.08135	1.08262	1.07687	1.08136	35336	0	0
2024.10.30	1.08133	1.08712	1.08081	1.08554	36592	0	0
2024.10.31	1.08554	1.08879	1.08441	1.08817	40087	0	1
2024.11.01	1.08817	1.09054	1.08318	1.08330	35459	0	0
2024.11.04	1.08755	1.09147	1.08698	1.08767	36469	0	1
2024.11.05	1.08768	1.09363	1.08723	1.09263	28765	0	0
2024.11.06	1.09274	1.09369	1.06825	1.07254	76065	0	3
2024.11.07	1.07220	1.08246	1.07128	1.08034	49070	0	0
2024.11.08	1.08035	1.08047	1.06868	1.07179	43905	0	0
2024.11.11	1.07080	1.07277	1.06286	1.06509	36408	0	0
2024.11.12	1.06508	1.06630	1.05949	1.06200	42334	0	0
2024.11.13	1.06202	1.06533	1.05556	1.05618	44860	0	0
2024.11.14	1.05626	1.05824	1.04961	1.05298	48068	0	1
2024.11.15	1.05306	1.05926	1.05163	1.05389	46135	0	3
2024.11.18	1.05300	1.06070	1.05290	1.05974	39816	0	1
2024.11.19	1.05964	1.06006	1.05238	1.05931	44879	0	1
2024.11.20	1.05898	1.06097	1.05068	1.05431	38714	0	0
2024.11.21	1.05431	1.05548	1.04621	1.04734	42696	0	0
2024.11.22	1.04732	1.04979	1.03313	1.04178	48855	0	0
2024.11.25	1.04799	1.05300	1.04490	1.04928	49321	0	0
2024.11.26	1.04889	1.05446	1.04250	1.04811	53087	0	0
2024.11.27	1.04810	1.05875	1.04743	1.05643	48330	0	0
2024.11.28	1.05645	1.05690	1.05275	1.05469	32443	0	0
2024.11.29	1.05477	1.05970	1.05414	1.05755	44623	0	1
2024.12.02	1.05700	1.05719	1.04606	1.04960	52817	0	2
2024.12.03	1.04968	1.05349	1.04807	1.05049	45773	0	0
2024.12.04	1.05052	1.05439	1.04722	1.05060	49423	0	3
2024.12.05	1.05051	1.05895	1.05051	1.05824	42154	0	0
2024.12.06	1.05823	1.06296	1.05421	1.05665	42953	0	0
2024.12.09	1.05557	1.05943	1.05321	1.05496	39543	0	0
2024.12.10	1.05510	1.05680	1.04985	1.05235	40733	0	3
2024.12.11	1.05256	1.05393	1.04801	1.04917	44796	0	0
2024.12.12	1.04887	1.05309	1.04622	1.04641	46790	0	0
2024.12.13	1.04674	1.05241	1.04532	1.05025	40548	0	0
2024.12.16	1.04841	1.05245	1.04745	1.05088	37564	0	0
2024.12.17	1.05063	1.05342	1.04789	1.04883	39075	0	0
2024.12.18	1.04860	1.05126	1.03441	1.03496	44258	0	0
2024.12.19	1.03485	1.04222	1.03428	1.03620	53588	0	0
2024.12.20	1.03616	1.04473	1.03430	1.04287	47418	0	0
2024.12.23	1.04257	1.04451	1.03842	1.04021	34740	0	0
2024.12.24	1.04018	1.04098	1.03834	1.03897	23696	0	0
2024.12.25	1.03901	1.03963	1.03888	1.03961	18	0	112
2024.12.26	1.04021	1.04299	1.03903	1.04151	22669	0	0
2024.12.27	1.04147	1.04441	1.04050	1.04228	29312	0	0
2024.12.30	1.04251	1.04582	1.03715	1.04030	35137	0	0
2024.12.31	1.04039	1.04243	1.03438	1.03493	35610	0	0
2025.01.02	1.03515	1.03757	1.02239	1.02558	43527	0	0
2025.01.03	1.02556	1.03098	1.02513	1.03078	34961	0	0
2025.01.06	1.03018	1.04365	1.02955	1.03860	48771	0	0
2025.01.07	1.03864	1.04343	1.03364	1.03364	39477	0	3
2025.01.08	1.03371	1.03573	1.02732	1.03149	44772	0	0
2025.01.09	1.03155	1.03212	1.02836	1.02992	34433	0	0
2025.01.10	1.03011	1.03117	1.02128	1.02404	43656	0	0
2025.01.13	1.02310	1.02497	1.01772	1.02412	45769	0	1
2025.01.14	1.02424	1.03084	1.02370	1.03064	47308	0	0
2025.01.15	1.03064	1.03543	1.02579	1.02875	41603	0	0
2025.01.16	1.02854	1.03150	1.02599	1.02933	42892	0	0
2025.01.17	1.02965	1.03303	1.02651	1.02705	39736	0	0
2025.01.20	1.02731	1.04341	1.02663	1.04131	41058	0	0
2025.01.21	1.04133	1.04353	1.03420	1.04242	52777	0	0
2025.01.22	1.04259	1.04572	1.03925	1.04053	43121	0	0
2025.01.23	1.04053	1.04379	1.03721	1.04145	42474	0	0
2025.01.24	1.04109	1.05214	1.04108	1.04919	45187	0	0
2025.01.27	1.04751	1.05330	1.04539	1.04904	51216	0	1
2025.01.28	1.04905	1.04927	1.04138	1.04287	45063	0	0
2025.01.29	1.04238	1.04435	1.03822	1.04202	45860	0	0
2025.01.30	1.04176	1.04676	1.03861	1.03868	42690	0	0
2025.01.31	1.03810	1.04338	1.03496	1.03640	52422	0	0
2025.02.03	1.02509	1.03498	1.02111	1.03435	68577	0	0
2025.02.04	1.03402	1.03875	1.02717	1.03773	48493	0	0
2025.02.05	1.03739	1.04424	1.03687	1.04012	42871	0	0
2025.02.06	1.03993	1.04063	1.03525	1.03818	39651	0	0
2025.02.07	1.03809	1.04123	1.03051	1.03262	44060	0	1
2025.02.10	1.02966	1.03364	1.02779	1.03060	35343	0	0
2025.02.11	1.03024	1.03810	1.02920	1.03602	33226	0	0
2025.02.12	1.03604	1.04298	1.03170	1.03813	44164	0	0
2025.02.13	1.03772	1.04669	1.03728	1.04627	49652	0	0
2025.02.14	1.04589	1.05140	1.04470	1.04898	39793	0	0
2025.02.17	1.04845	1.05063	1.04670	1.04828	28523	0	0
2025.02.18	1.04762	1.04863	1.04350	1.04441	35024	0	0
2025.02.19	1.04412	1.04612	1.04006	1.04213	41984	0	0
2025.02.20	1.04157	1.05033	1.04143	1.05000	56568	0	0
2025.02.21	1.04936	1.05058	1.04492	1.04571	56864	0	0
2025.02.24	1.04684	1.05283	1.04528	1.04665	64290	0	0
2025.02.25	1.04662	1.05193	1.04560	1.05115	59318	0	0
2025.02.26	1.05095	1.05286	1.04749	1.04823	63965	0	0
2025.02.27	1.04767	1.04926	1.03957	1.03963	61593	0	0
2025.02.28	1.03927	1.04200	1.03597	1.03743	64841	0	0
2025.03.03	1.04025	1.05042	1.03885	1.04851	71468	0	0
2025.03.04	1.04854	1.06269	1.04709	1.06246	86576	0	0
2025.03.05	1.06192	1.07969	1.06020	1.07880	95542	0	0
2025.03.06	1.07878	1.08541	1.07655	1.07802	95005	0	0
2025.03.07	1.07795	1.08887	1.07758	1.08325	80007	0	0
2025.03.10	1.08373	1.08745	1.08050	1.08344	73909	0	0
2025.03.11	1.08342	1.09472	1.08326	1.09101	76138	0	0
2025.03.12	1.09120	1.09319	1.08757	1.08841	70362	0	0
2025.03.13	1.08874	1.08972	1.08224	1.08511	67802	0	0
2025.03.14	1.08510	1.09124	1.08305	1.08751	63596	0	0
2025.03.17	1.08780	1.09299	1.08684	1.09215	50277	0	0
2025.03.18	1.09214	1.09546	1.08924	1.09434	51508	0	0
2025.03.19	1.09437	1.09457	1.08601	1.09030	56946	0	0
2025.03.20	1.09041	1.09174	1.08148	1.08534	53019	0	0
2025.03.21	1.08530	1.08617	1.07964	1.08129	49270	0	0
2025.03.24	1.08184	1.08584	1.07811	1.07992	58234	0	0
2025.03.25	1.08008	1.08295	1.07765	1.07918	57583	0	8
2025.03.26	1.07914	1.08022	1.07343	1.07370	59580	0	0
2025.03.27	1.07367	1.08207	1.07327	1.07975	63715	0	2
2025.03.28	1.07975	1.08442	1.07642	1.08276	58886	0	8
2025.03.31	1.08203	1.08489	1.07836	1.08139	70004	0	8
2025.04.01	1.08130	1.08295	1.07779	1.07916	64344	0	5
2025.04.02	1.07863	1.09242	1.07796	1.08474	64944	0	8
2025.04.03	1.08436	1.11456	1.08044	1.10507	119095	0	0
2025.04.04	1.10499	1.11072	1.09241	1.09623	139554	0	1
2025.04.07	1.08890	1.10495	1.08778	1.09075	156044	0	1
2025.04.08	1.09012	1.09913	1.08884	1.09532	131118	0	8
2025.04.09	1.09574	1.10944	1.09130	1.09453	161600	0	8
2025.04.10	1.09449	1.12409	1.09425	1.11941	139174	0	8
2025.04.11	1.11978	1.14736	1.11806	1.13590	151045	0	8
2025.04.14	1.13103	1.14242	1.12953	1.13484	110580	0	8
2025.04.15	1.13493	1.13784	1.12635	1.12800	93117	0	8
2025.04.16	1.12795	1.14123	1.12768	1.13970	105299	0	8
2025.04.17	1.13919	1.14087	1.13352	1.13609	95544	0	8
2025.04.18	1.13608	1.13967	1.13519	1.13898	79392	0	2
2025.04.21	1.13964	1.15727	1.13844	1.15126	89370	0	1
2025.04.22	1.15097	1.15467	1.14162	1.14204	105433	0	0
2025.04.23	1.14159	1.14394	1.13074	1.13122	119157	0	1
2025.04.24	1.13089	1.13974	1.13075	1.13839	88946	0	2
2025.04.25	1.13844	1.13910	1.13151	1.13618	84359	0	8
2025.04.28	1.13640	1.14245	1.13290	1.14152	79138	0	8
2025.04.29	1.14140	1.14217	1.13696	1.13808	84338	0	8
2025.04.30	1.13811	1.13989	1.13166	1.13265	85574	0	0
2025.05.01	1.13259	1.13405	1.12654	1.12854	74920	0	8
2025.05.02	1.12858	1.13804	1.12739	1.12988	86461	0	8
2025.05.05	1.13042	1.13644	1.12921	1.13126	73941	0	8
2025.05.06	1.13128	1.13805	1.12795	1.13654	72914	0	6
2025.05.07	1.13662	1.13777	1.12913	1.12948	85320	0	8
2025.05.08	1.12948	1.13358	1.12115	1.12224	82893	0	8
2025.05.09	1.12224	1.12923	1.11963	1.12466	61598	0	8
2025.05.12	1.11948	1.12423	1.10650	1.10830	94271	0	0
2025.05.13	1.10811	1.11944	1.10802	1.11839	68299	0	0
2025.05.14	1.11794	1.12651	1.11640	1.11695	79317	0	8
2025.05.15	1.11667	1.12275	1.11629	1.11853	65808	0	0
2025.05.16	1.11835	1.12191	1.11306	1.11619	64159	0	8
2025.05.19	1.11756	1.12876	1.11620	1.12330	76117	0	8
2025.05.20	1.12342	1.12854	1.12176	1.12813	67939	0	0
2025.05.21	1.12811	1.13623	1.12774	1.13235	76957	0	8
2025.05.22	1.13238	1.13443	1.12553	1.12774	83037	0	8
2025.05.23	1.12773	1.13750	1.12755	1.13589	73965	0	8
2025.05.26	1.13630	1.14181	1.13597	1.13811	49785	0	0
2025.05.27	1.13809	1.14066	1.13227	1.13270	64627	0	0
2025.05.28	1.13263	1.13453	1.12833	1.12898	69932	0	8
2025.05.29	1.12900	1.13839	1.12099	1.13650	86458	0	8
2025.05.30	1.13644	1.13893	1.13120	1.13457	79591	0	1
2025.06.02	1.13460	1.14494	1.13398	1.14376	74434	0	8
2025.06.03	1.14339	1.14541	1.13635	1.13708	62698	0	8
2025.06.04	1.13700	1.14340	1.13566	1.14125	66925	0	8
2025.06.05	1.14113	1.14944	1.14041	1.14431	75946	0	0
2025.06.06	1.14429	1.14569	1.13712	1.13934	66059	0	0
2025.06.09	1.13955	1.14388	1.13860	1.14194	53089	0	8
2025.06.10	1.14200	1.14471	1.13725	1.14201	63127	0	1
2025.06.11	1.14208	1.14989	1.14048	1.14859	64678	0	2
2025.06.12	1.14865	1.16313	1.14816	1.15799	80447	0	1
2025.06.13	1.15795	1.16141	1.14882	1.15490	87657	0	0
2025.06.16	1.15272	1.16141	1.15211	1.15572	73333	0	8
2025.06.17	1.15574	1.15795	1.14741	1.14787	77620	0	8
2025.06.18	1.14769	1.15298	1.14603	1.14753	77823	0	8
2025.06.19	1.14738	1.14994	1.14458	1.14900	61635	0	8
2025.06.20	1.14872	1.15434	1.14861	1.15216	67526	0	8
2025.06.23	1.14516	1.15811	1.14516	1.15731	89306	0	8
2025.06.24	1.15727	1.16412	1.15709	1.16077	79952	0	0
2025.06.25	1.16043	1.16646	1.15895	1.16578	60076	0	8
2025.06.26	1.16550	1.17444	1.16514	1.16992	71966	0	8
2025.06.27	1.16936	1.17532	1.16800	1.17148	66661	0	8
2025.06.30	1.17280	1.17881	1.17073	1.17862	64213	0	8
2025.07.01	1.17849	1.18293	1.17608	1.18052	65453	0	8
2025.07.02	1.18014	1.18096	1.17463	1.17968	61534	0	8
2025.07.03	1.17970	1.18016	1.17168	1.17549	37402	0	8
2025.07.04	1.17553	1.17869	1.17503	1.17663	38721	0	0
2025.07.07	1.17804	1.17897	1.16863	1.17067	57741	0	8
2025.07.08	1.17047	1.17646	1.16821	1.17238	60128	0	8
2025.07.09	1.17227	1.17288	1.16891	1.17170	55507	0	8
2025.07.10	1.17157	1.17491	1.16621	1.16994	51433	0	8
2025.07.11	1.16981	1.17136	1.16642	1.16882	63105	0	8
2025.07.14	1.16590	1.16973	1.16538	1.16636	53624	0	8
2025.07.15	1.16627	1.16921	1.15924	1.16018	53562	0	0
2025.07.16	1.15954	1.17207	1.15620	1.16331	66691	0	0
2025.07.17	1.16291	1.16421	1.15563	1.15943	52528	0	8
2025.07.18	1.15934	1.16715	1.15896	1.16242	51427	0	8
2025.07.21	1.16223	1.17162	1.16141	1.16872	51689	0	2
2025.07.22	1.16873	1.17600	1.16783	1.17531	43639	0	8
2025.07.23	1.17522	1.17747	1.17104	1.17665	56617	0	1
2025.07.24	1.17648	1.17883	1.17302	1.17469	50443	0	1
2025.07.25	1.17507	1.17603	1.17027	1.17402	52977	0	0
2025.07.28	1.17519	1.17698	1.15847	1.15863	58940	0	8
2025.07.29	1.15854	1.15987	1.15185	1.15442	56173	0	8
2025.07.30	1.15421	1.15722	1.14002	1.14012	62845	0	2
2025.07.31	1.14008	1.14602	1.14002	1.14136	63107	0	2
2025.08.01	1.14119	1.15965	1.13910	1.15873	79817	0	0
2025.08.04	1.15892	1.15961	1.15495	1.15743	61177	0	0
2025.08.05	1.15679	1.15881	1.15276	1.15758	53966	0	0
2025.08.06	1.15711	1.16680	1.15640	1.16593	50670	0	0
2025.08.07	1.16538	1.16982	1.16105	1.16631	60658	0	8
2025.08.08	1.16594	1.16788	1.16282	1.16397	51126	0	8
2025.08.11	1.16436	1.16750	1.15896	1.16149	51928	0	8
2025.08.12	1.16068	1.16966	1.15982	1.16721	60979	0	8
2025.08.13	1.16696	1.17297	1.16676	1.17037	48750	0	8
2025.08.14	1.16999	1.17146	1.16305	1.16471	56488	0	8
2025.08.15	1.16470	1.17147	1.16451	1.17066	45142	0	8
2025.08.18	1.17096	1.17157	1.16555	1.16600	44672	0	8
2025.08.19	1.16590	1.16924	1.16386	1.16453	43122	0	8
2025.08.20	1.16393	1.16731	1.16218	1.16493	51149	0	0
2025.08.21	1.16486	1.16622	1.16007	1.16056	48656	0	2
2025.08.22	1.16012	1.17420	1.15824	1.17208	51271	0	8
2025.08.25	1.17199	1.17286	1.16024	1.16179	48171	0	1
2025.08.26	1.16158	1.16647	1.16017	1.16402	57563	0	8
